id,total_latency_ms
obqa-48d9bd7b07e92111-paraphrase-afaf6c17,26.037083
obqa-8c75be264d4fe7af-direct-f2ee221a,31.197000
obqa-0ef8f600f52f06ab-paraphrase-b22e59c0,31.229416
obqa-fa95768ca1a671a9-direct-c9a7abfd,15.169334
obqa-375cf44c18ff5bb6-multi_evidence-08ef71b1,30.653375
obqa-2bab9f259fd15e15-multi_evidence-b975271c,28.935875
obqa-a71c5521e395abcf-paraphrase-59ff70e7,12.659125
obqa-ab941d7fc310d3fc-multi_evidence-8b3cca5e,29.374625
obqa-e2a9b279f09c7ffe-paraphrase-33d239eb,31.050042
obqa-7e59685684ce6d7a-direct-b35c1c78,11.202041
obqa-5d0711a9b59e8d78-negative-2f61761c,5.791417
obqa-3823cd141f0d5dab-direct-2aeebc55,12.295541
obqa-9ac08cae82653aea-direct-78d4ad26,12.518292
obqa-2cf217ea0a1833f7-direct-54badc14,11.248083
obqa-71ae3d3576adde79-direct-09d04938,12.693375
obqa-94388cacb4f03a82-direct-c2d2662c,12.990208
obqa-26d2ad25e2c7794d-multi_evidence-33582d6b,29.528083
obqa-084924e91cdaa33f-direct-42e7e076,12.560917
obqa-d7eacd3937e480b8-paraphrase-d4acd161,10.195209
obqa-b0d3648727c18df1-direct-fc59af40,11.997583
obqa-41d895f02acaa443-paraphrase-39ea3ba1,24.996416
obqa-6f1e061c186e9978-direct-f9484fe2,17.257791
obqa-190dd784dfc1ad61-direct-9fa4dc50,13.566166
obqa-d02e2a29a4c5e9e4-direct-28390661,14.097417
obqa-5d352f5c6f70d12c-direct-f6972cc4,14.938917
obqa-1690463a38be2187-negative-f14313a6,6.290916
obqa-8c75be264d4fe7af-multi_evidence-4520d588,33.835917
obqa-e176402f44c70d2f-direct-3fcb2417,14.975792
obqa-d22e1e906ac74737-multi_evidence-7ccd39d9,33.850667
obqa-151fd81086caef59-direct-ff51c21f,12.238541
obqa-826080d84c42d0c5-multi_evidence-a03c11a1,30.924959
obqa-375cf44c18ff5bb6-multi_evidence-ec37c759,30.504875
obqa-ab941d7fc310d3fc-direct-bd022078,31.590250
obqa-c20f65defa41759c-direct-2e124913,12.164000
obqa-2ed9c8723715bc59-multi_evidence-536facd1,28.712292
obqa-c2926ee062959d0a-paraphrase-9fa37661,23.027292
obqa-73a6e7fb65108485-negative-c45d3ba9,5.870250
obqa-d03027023965de50-negative-87d14304,6.086750
obqa-ab941d7fc310d3fc-multi_evidence-5fad61c5,27.793875
obqa-f15262dc3be1c30e-multi_evidence-60ae8676,27.466583
obqa-c20f65defa41759c-direct-2e124913,11.512375
obqa-2b614fba81bed15e-negative-d3256330,5.461666
obqa-826080d84c42d0c5-multi_evidence-ea763fd9,30.060667
obqa-eb01b992761f8c3e-negative-1aba0d62,6.625375
obqa-968a321ff3dd19ae-negative-59e55ca9,5.662875
obqa-151fd81086caef59-direct-ff51c21f,10.744958
obqa-037486d464937544-direct-555b64b7,17.906292
obqa-2c23c5b418e96deb-paraphrase-bc3d598d,10.589209
obqa-640100d1d41af60f-paraphrase-71179b7a,10.278542
obqa-71ae3d3576adde79-negative-2e680385,4.932042
obqa-2c95892489e06676-direct-c5ae8c26,11.399416
obqa-3d9890ad4bb92669-paraphrase-9af47b3e,9.496750
obqa-5d0711a9b59e8d78-direct-daca25fd,11.075750
obqa-d623ef5d8cfa5fbc-paraphrase-c81a0a81,23.278250
obqa-29bb8e81107ecb3d-negative-56292334,5.958875
obqa-d6e4895d2c418675-direct-b7f9ff53,10.390166
obqa-d2915c285e295462-direct-9143a7e6,16.435916
obqa-826080d84c42d0c5-negative-9fd4b83e,6.398042
obqa-e03cc6877ac7298b-negative-7b109f7b,5.196875
obqa-09b60e701d80589d-paraphrase-e5492d91,37.649292
obqa-968a321ff3dd19ae-negative-59e55ca9,5.534084
obqa-8c75be264d4fe7af-multi_evidence-0c8af2c3,28.763750
obqa-6f1e061c186e9978-negative-26b33474,8.748792
obqa-1690463a38be2187-multi_evidence-aa43c4e5,28.846458
obqa-0e108c1838d5195d-direct-1ac1a1c5,11.191042
obqa-e03cc6877ac7298b-negative-7b109f7b,6.492500
obqa-3fcdcf363ceb3a2b-direct-7437ba38,15.886042
obqa-a71c5521e395abcf-paraphrase-59ff70e7,13.744084
obqa-73a6e7fb65108485-direct-e758c4bc,13.597166
obqa-eb01b992761f8c3e-negative-1aba0d62,5.897792
obqa-86ec9759857e7caa-negative-76775ff8,5.243083
obqa-ea3e00e31ea5ed99-direct-28893b0a,12.653708
obqa-bbf67ebf4622acf7-paraphrase-fab10f40,20.230083
obqa-d623ef5d8cfa5fbc-paraphrase-c81a0a81,23.453500
obqa-b4a5c8b481f1c190-multi_evidence-2f7320cf,28.547166
obqa-190dd784dfc1ad61-direct-9fa4dc50,12.610250
obqa-c8ff5cc9f619f375-multi_evidence-254f488c,28.070250
obqa-826d28d8fc3cf329-negative-0834a7ae,6.481084
obqa-826080d84c42d0c5-negative-9fd4b83e,5.289542
obqa-750c52ac5166c08c-paraphrase-1b331edf,24.222875
obqa-b8a0b43c5a22ac40-multi_evidence-88e3612d,28.101250
