id,total_latency_ms,ttft_ms
obqa-2d385d89b0420ca8-multi_evidence-7087e8f8,1085.043875,
obqa-826080d84c42d0c5-multi_evidence-4cf5dc51,5748.417125,
obqa-6cee97d9869f4d9c-paraphrase-3da0f13b,1547.843500,
obqa-ab941d7fc310d3fc-multi_evidence-5fad61c5,5821.120917,
obqa-41d895f02acaa443-paraphrase-39ea3ba1,1560.414500,
obqa-8c75be264d4fe7af-multi_evidence-0c8af2c3,5989.315375,
obqa-6e90a0e7edd2e0b7-paraphrase-1be7d593,812.445500,
obqa-2c6bea15f5dffb05-negative-03529429,555.185750,
obqa-1d719f0c14fe2474-direct-e95a368d,563.197167,
obqa-7e59685684ce6d7a-negative-ccb48753,716.762667,
obqa-e03cc6877ac7298b-negative-7b109f7b,992.163958,
obqa-d6e4895d2c418675-negative-29596271,932.987292,
obqa-084924e91cdaa33f-negative-09b80964,804.371125,
obqa-6fd6e7e0292e493b-direct-efd5dae3,750.279542,
obqa-ebf45071ef67ccef-direct-46299165,450.898750,
obqa-8c75be264d4fe7af-multi_evidence-606dd39b,2567.422917,
obqa-8fca1cf4cceb6092-direct-7b06437b,1258.320750,
obqa-826080d84c42d0c5-multi_evidence-a03c11a1,2369.962334,
obqa-3edcdd67e6240b32-paraphrase-e415da8c,859.396333,
obqa-d03027023965de50-direct-8b831945,454.258000,
obqa-2b614fba81bed15e-direct-2fc80dc1,662.573500,
obqa-788b80eb881e5190-direct-d394c014,988.823208,
obqa-a1437d463a5eb8d1-direct-ef76b42b,728.936459,
obqa-ebf45071ef67ccef-negative-b77e881d,531.914167,
obqa-a8418b28f96ecf6e-direct-67ed8301,650.344750,
obqa-c1be5cf72e11b47d-direct-de2a680b,684.625084,
obqa-607fcbb254608b94-paraphrase-aded8701,783.559583,
obqa-eb01b992761f8c3e-negative-1aba0d62,915.335250,
obqa-767377fe44935fa3-direct-8a939ece,567.989000,
obqa-e4da2283b5fe480f-paraphrase-03a89af7,598.910167,
obqa-8c75be264d4fe7af-multi_evidence-27799c2a,2228.319541,
obqa-ab2ce231ba32674b-negative-5b323060,383.279416,
obqa-c02e125db9b802b0-negative-caff18a1,569.828584,
obqa-c2926ee062959d0a-paraphrase-9fa37661,1896.456750,
obqa-a1437d463a5eb8d1-direct-ef76b42b,716.703125,
obqa-d0a4e0d426e9fa03-multi_evidence-8f3edd98,795.270000,
obqa-9f23e34a6f76ace6-paraphrase-5c661dcb,834.107625,
obqa-8792665c633af94f-paraphrase-d9115bb1,2549.496833,
obqa-b5edb1ead32eca75-negative-3cb907bc,442.134542,
obqa-34a29a3ed563f042-negative-46081cae,411.974375,
obqa-607fcbb254608b94-multi_evidence-52f1cac2,2597.405625,
obqa-151fd81086caef59-negative-6888f8af,615.937083,
obqa-ef36991298a44437-negative-1012b697,379.894667,
obqa-2c6bea15f5dffb05-direct-ec70568e,697.234875,
obqa-fc29916bb0f8029f-direct-17cc8d87,601.180125,
obqa-b5edb1ead32eca75-direct-c89fc2e3,1534.374583,
obqa-9dddc186eaeca0c3-paraphrase-51cf3859,966.727500,
obqa-d02e2a29a4c5e9e4-multi_evidence-03d54ca4,969.949667,
obqa-e10cfe71d9949ef2-direct-7ca947cb,578.442375,
obqa-dbd9b8ad34b39e8c-negative-9906a089,698.500917,
obqa-88f5916addb09a9b-paraphrase-51183c46,3183.404667,
obqa-5b93eb2b242d9869-direct-40e26cb9,649.434500,
obqa-dbd9b8ad34b39e8c-negative-9906a089,665.030291,
obqa-3d3a95f67b53508b-direct-3a8a0ce9,596.417042,
obqa-d00e12bf41616fda-multi_evidence-876dc660,1104.162750,
obqa-9bbe3a26cc069e08-direct-af9c82ca,997.190958,
obqa-826080d84c42d0c5-multi_evidence-4cf5dc51,6103.145583,
obqa-190dd784dfc1ad61-direct-9fa4dc50,717.608875,
obqa-bccccf03a0c7623b-paraphrase-b217388b,612.015792,
obqa-ab941d7fc310d3fc-multi_evidence-1def7c1a,933.136292,
obqa-1d719f0c14fe2474-direct-e95a368d,515.426000,
obqa-9fb018da4f42f8ea-multi_evidence-72a5ae3d,1064.883542,
obqa-ef36991298a44437-direct-0d50da7c,569.504667,
obqa-8b789de1cbb8804c-paraphrase-c7e6ed97,831.555542,
obqa-e03cc6877ac7298b-direct-e2791bdf,631.669375,
obqa-eb01b992761f8c3e-direct-570f2ac2,750.838417,
obqa-788b80eb881e5190-direct-d394c014,1049.598917,
obqa-64dabdaae9bf7608-direct-ca71ec98,978.573000,
obqa-750c52ac5166c08c-paraphrase-1b331edf,799.716834,
obqa-73a6e7fb65108485-direct-e758c4bc,434.203833,
obqa-5d0711a9b59e8d78-direct-daca25fd,1131.838042,
obqa-bbf67ebf4622acf7-paraphrase-fab10f40,784.791459,
obqa-92a2aa8495c0a40e-paraphrase-92587fb1,1149.131084,
obqa-a13238548099e987-direct-74095566,768.203625,
obqa-a8418b28f96ecf6e-negative-ec1ec7c3,1116.094292,
obqa-94388cacb4f03a82-direct-c2d2662c,1533.709500,
obqa-b8a91540adcaaf85-paraphrase-3d807b6d,1281.737834,
obqa-50d6ff42712d6500-direct-5b376ab4,564.538917,
obqa-8c75be264d4fe7af-multi_evidence-27799c2a,2467.735417,
obqa-e9884980a04a8c4e-direct-8fc95d57,759.243250,
obqa-ab941d7fc310d3fc-multi_evidence-da144927,1021.678208,
obqa-71ae3d3576adde79-direct-09d04938,1378.087000,
obqa-34a29a3ed563f042-negative-46081cae,391.419167,
obqa-f7db8e8907517f0e-multi_evidence-e29b2abe,877.824583,
obqa-8c75be264d4fe7af-multi_evidence-0c8af2c3,6169.019292,
obqa-6c6b1c16a62e2537-multi_evidence-6d7d0b36,1367.122708,
obqa-750c52ac5166c08c-paraphrase-1b331edf,779.079583,
obqa-94388cacb4f03a82-direct-c2d2662c,1483.255666,
obqa-6985e62bb5163d5e-direct-c73ac9ba,766.225458,
obqa-b4a5c8b481f1c190-multi_evidence-2f7320cf,1182.352333,
obqa-6fd6e7e0292e493b-direct-efd5dae3,781.763625,
obqa-dbd9b8ad34b39e8c-direct-1644ed6a,708.328458,
obqa-59a7db9dfa46bfd7-direct-a3c34766,891.962250,
obqa-8c75be264d4fe7af-multi_evidence-606dd39b,2514.214125,
obqa-c02e125db9b802b0-direct-6c0f5863,478.427584,
obqa-6fd6e7e0292e493b-negative-25baa1e0,787.351834,
obqa-b8a0b43c5a22ac40-multi_evidence-88e3612d,1436.030625,
obqa-d58a9c28f9fccc66-direct-0458fca9,1565.627875,
obqa-59a7db9dfa46bfd7-direct-a3c34766,912.945333,
obqa-ab941d7fc310d3fc-multi_evidence-568db3d1,3422.740292,
obqa-a13238548099e987-negative-6a3aeb38,678.074833,
obqa-2019e8c2bcbe2a24-paraphrase-6c04880a,709.833334,
obqa-ab941d7fc310d3fc-multi_evidence-5fad61c5,6388.189542,
obqa-037486d464937544-multi_evidence-dfc67d79,2714.178458,
obqa-9be88cdf4e790b52-direct-aa7f2fe4,900.418333,
obqa-dc4afc4e1914d65f-direct-1b810eb7,2219.981792,
obqa-79b175cf1c2d1a4a-paraphrase-378e4ec0,911.217834,
obqa-0f51fbb65d1dbe9d-direct-202f07ac,1216.201291,
obqa-d58a9c28f9fccc66-direct-0458fca9,1531.417125,
obqa-b5edb1ead32eca75-negative-3cb907bc,504.425958,
obqa-ebf45071ef67ccef-negative-b77e881d,600.094833,
obqa-e120594632f5b024-negative-143dedaa,1769.569875,
obqa-bcb942c597719b4c-direct-1ed1fb1e,1296.079584,
obqa-e10cfe71d9949ef2-direct-7ca947cb,579.869792,
obqa-bee71ebfa059a602-paraphrase-ba185444,747.721250,
obqa-c02e125db9b802b0-negative-caff18a1,616.233583,
obqa-2bab9f259fd15e15-multi_evidence-b975271c,1149.359708,
obqa-6f1e061c186e9978-direct-f9484fe2,430.472625,
obqa-f8fcc1f6cc259003-direct-05c6c917,852.050250,
obqa-31a0ccb66f34519d-direct-f1ff4466,917.151333,
obqa-a6f27b9d9cb19379-multi_evidence-9aa4fcc3,1986.206958,
obqa-b8a0b43c5a22ac40-multi_evidence-88e3612d,1460.270708,
obqa-79cf433a4ad16c18-paraphrase-08542f23,548.584375,
obqa-d0a4e0d426e9fa03-paraphrase-551de3e4,820.486541,
obqa-9fb018da4f42f8ea-multi_evidence-72a5ae3d,1194.029000,
obqa-826080d84c42d0c5-multi_evidence-c6a381dc,772.449125,
obqa-7f856fce168d3a4a-direct-2b4b358e,484.613084,
obqa-b7a6353fee60d1ec-negative-3b3d4667,1897.055958,
obqa-f15262dc3be1c30e-direct-4cdc7699,3398.508375,
obqa-d02e2a29a4c5e9e4-direct-28390661,746.403667,
obqa-0ef8f600f52f06ab-paraphrase-b22e59c0,815.092167,
obqa-f15262dc3be1c30e-direct-4cdc7699,3408.668042,
obqa-826d28d8fc3cf329-direct-e9fd28f4,742.120042,
obqa-9c28ef50f15e917b-paraphrase-e5d86c6e,865.364584,
obqa-86ec9759857e7caa-direct-297ae0eb,603.696208,
obqa-d6e4895d2c418675-direct-b7f9ff53,667.923917,
obqa-8fca1cf4cceb6092-direct-7b06437b,1509.763208,
obqa-375cf44c18ff5bb6-multi_evidence-ec37c759,7210.972042,
obqa-dc4afc4e1914d65f-direct-1b810eb7,2862.307125,
obqa-9f23e34a6f76ace6-paraphrase-5c661dcb,991.095458,
obqa-6cee97d9869f4d9c-paraphrase-3da0f13b,1815.276666,
obqa-4ea3b05de392cb9b-direct-8bbb34e9,1472.751959,
obqa-2c23c5b418e96deb-paraphrase-bc3d598d,746.850958,
obqa-1b73fa9020ef49ea-direct-885b40b3,930.757542,
obqa-48d9bd7b07e92111-paraphrase-afaf6c17,730.231209,
obqa-7f856fce168d3a4a-direct-2b4b358e,504.828250,
obqa-145b09320ed8b531-direct-516ec11d,664.639375,
obqa-5d0711a9b59e8d78-negative-2f61761c,711.482625,
obqa-26515e5baae4f8cc-direct-5a30ff7e,817.799084,
obqa-826080d84c42d0c5-multi_evidence-a03c11a1,2727.633917,
obqa-9b0aceb2dd82360f-paraphrase-d76802fb,663.109625,
obqa-151fd81086caef59-negative-6888f8af,712.937500,
obqa-8c75be264d4fe7af-multi_evidence-2f1f24e4,7147.963375,
obqa-7f856fce168d3a4a-direct-2b4b358e,508.999667,
obqa-3f0c78112f15f48c-direct-dd8982e6,834.757500,
obqa-dbd9b8ad34b39e8c-negative-9906a089,718.520541,
obqa-826080d84c42d0c5-multi_evidence-7cbeda08,7180.672333,
obqa-1fe5b6db7948acb2-paraphrase-1034015e,916.142167,
obqa-e2f433c251a5638c-direct-9fba2388,737.048459,
obqa-dd6f801cd8969587-negative-a3cfe4cc,748.180000,
obqa-f307d0516c93940f-paraphrase-4f73097c,632.852458,
obqa-6fd6e7e0292e493b-negative-25baa1e0,814.265750,
obqa-cb3aa294dbeffdd1-paraphrase-75e3ad45,921.481875,
obqa-ab941d7fc310d3fc-multi_evidence-5fad61c5,7807.518583,
obqa-8c75be264d4fe7af-multi_evidence-27799c2a,3015.445166,
obqa-1690463a38be2187-multi_evidence-5bb5afe6,1652.691125,
obqa-b7a6353fee60d1ec-direct-e692af00,834.232166,
obqa-8c75be264d4fe7af-multi_evidence-27799c2a,2928.609875,
obqa-b4616d3bd5a23d3f-direct-f481c292,2285.383292,
obqa-b7a6353fee60d1ec-direct-e692af00,847.553750,
obqa-d22e1e906ac74737-multi_evidence-7ccd39d9,1630.123167,
obqa-767377fe44935fa3-negative-1ed2babe,668.731084,
obqa-64dabdaae9bf7608-negative-b65e0ec6,1130.870209,
obqa-3823cd141f0d5dab-direct-2aeebc55,1004.946416,
obqa-b7a6353fee60d1ec-direct-e692af00,804.975500,
obqa-8c75be264d4fe7af-multi_evidence-2f1f24e4,7685.711333,
obqa-084924e91cdaa33f-direct-42e7e076,605.447416,
obqa-375cf44c18ff5bb6-multi_evidence-08ef71b1,7827.308083,
obqa-6e90a0e7edd2e0b7-paraphrase-1be7d593,1088.327875,
obqa-09b60e701d80589d-paraphrase-e5492d91,1144.058042,
obqa-a71c5521e395abcf-paraphrase-59ff70e7,717.899708,
obqa-50d6ff42712d6500-direct-5b376ab4,690.973041,
obqa-bbf67ebf4622acf7-paraphrase-fab10f40,988.368166,
obqa-2c95892489e06676-direct-c5ae8c26,783.508292,
obqa-2c95892489e06676-direct-c5ae8c26,770.919500,
obqa-fa95768ca1a671a9-negative-fb4f2d11,466.003208,
obqa-151fd81086caef59-negative-6888f8af,765.587666,
obqa-bccccf03a0c7623b-paraphrase-b217388b,763.219042,
obqa-9dddc186eaeca0c3-paraphrase-51cf3859,1199.349416,
obqa-73a6e7fb65108485-negative-c45d3ba9,515.324875,
obqa-88f5916addb09a9b-paraphrase-51183c46,4171.168916,
obqa-bcb942c597719b4c-direct-1ed1fb1e,1612.393458,
obqa-b5edb1ead32eca75-direct-c89fc2e3,2102.351667,
obqa-bcb942c597719b4c-direct-1ed1fb1e,1626.218292,
obqa-6e90a0e7edd2e0b7-paraphrase-1be7d593,1084.797084,
obqa-79b175cf1c2d1a4a-paraphrase-378e4ec0,1167.824459,
obqa-8fca1cf4cceb6092-negative-a082a1a6,714.512792,
obqa-d03027023965de50-direct-8b831945,581.184666,
obqa-31a0ccb66f34519d-direct-f1ff4466,1135.436542,
obqa-d02e2a29a4c5e9e4-multi_evidence-03d54ca4,1299.903083,
obqa-fa95768ca1a671a9-negative-fb4f2d11,487.308625,
obqa-50d6ff42712d6500-direct-5b376ab4,695.718583,
obqa-2ed9c8723715bc59-multi_evidence-536facd1,2664.131542,
obqa-4d037a4774036b80-multi_evidence-3f53b266,2317.065583,
obqa-b617504bfcd0271d-direct-5a8dd879,802.288250,
obqa-767377fe44935fa3-direct-8a939ece,808.112333,
obqa-ebf45071ef67ccef-direct-46299165,552.973042,
obqa-2231ec312efc70ca-paraphrase-031db293,1850.676208,
obqa-2c95892489e06676-negative-30d1122d,633.851375,
obqa-b7a6353fee60d1ec-negative-3b3d4667,2314.987916,
obqa-dc4afc4e1914d65f-direct-1b810eb7,2881.684333,
obqa-31a0ccb66f34519d-negative-9c4940d7,603.737208,
obqa-09b60e701d80589d-paraphrase-e5492d91,1240.502542,
obqa-084924e91cdaa33f-direct-42e7e076,642.821875,
obqa-037486d464937544-direct-555b64b7,1112.848375,
obqa-ac3467bfb96e2267-paraphrase-0471282f,902.800541,
obqa-ad46544e57686c6b-negative-3156616a,829.851917,
obqa-eb01b992761f8c3e-direct-570f2ac2,882.200959,
obqa-d623ef5d8cfa5fbc-paraphrase-c81a0a81,717.646292,
obqa-ef1d32bfeafb4a4c-paraphrase-1c1b8a5f,2083.789792,
obqa-fa95768ca1a671a9-negative-fb4f2d11,495.907041,
obqa-ea3e00e31ea5ed99-negative-ec63e5a7,573.973167,
obqa-5d0711a9b59e8d78-negative-2f61761c,911.084208,
obqa-c02e125db9b802b0-negative-caff18a1,813.925708,
obqa-a6f27b9d9cb19379-multi_evidence-9aa4fcc3,2565.889625,
obqa-30ed09729577410c-negative-4dd957ed,766.435917,
obqa-41d895f02acaa443-paraphrase-39ea3ba1,2100.855084,
obqa-29bb8e81107ecb3d-negative-56292334,1845.570584,
obqa-a9320823c5d713db-paraphrase-35541696,1250.640958,
obqa-9be88cdf4e790b52-negative-cf2eb02d,1429.434542,
obqa-8c75be264d4fe7af-multi_evidence-4520d588,8667.844666,
obqa-e120594632f5b024-negative-143dedaa,2350.209083,
obqa-826080d84c42d0c5-negative-9fd4b83e,538.321083,
obqa-d7eacd3937e480b8-paraphrase-d4acd161,1962.085875,
obqa-5b93eb2b242d9869-direct-40e26cb9,885.966500,
obqa-b4a5c8b481f1c190-multi_evidence-2f7320cf,1561.526125,
obqa-d22e1e906ac74737-multi_evidence-7ccd39d9,1580.149667,
obqa-151fd81086caef59-direct-ff51c21f,1117.489959,
obqa-788b80eb881e5190-negative-b9e0f1e2,1480.477708,
obqa-ea3e00e31ea5ed99-multi_evidence-e80f90bb,1355.180166,
obqa-c8ff5cc9f619f375-multi_evidence-254f488c,1577.591958,
obqa-235f12c9a74b0f2b-direct-8fa3131e,717.284583,
obqa-0e108c1838d5195d-direct-1ac1a1c5,499.441333,
obqa-7f856fce168d3a4a-direct-2b4b358e,582.175833,
obqa-b7a6353fee60d1ec-direct-e692af00,889.207292,
obqa-b5edb1ead32eca75-negative-3cb907bc,592.887167,
obqa-ef36991298a44437-direct-0d50da7c,788.470166,
obqa-474f5fdc8847155c-direct-dbef2f62,646.416042,
obqa-cd7dba3d5ae0114d-direct-b2920c6b,966.361875,
obqa-2bab9f259fd15e15-multi_evidence-b975271c,1412.421167,
obqa-5d352f5c6f70d12c-direct-f6972cc4,1055.110583,
obqa-a1437d463a5eb8d1-direct-ef76b42b,965.394416,
obqa-dea4d6ce67cffc8c-paraphrase-a6d6121e,1029.531041,
obqa-bee71ebfa059a602-paraphrase-ba185444,938.521625,
obqa-ab941d7fc310d3fc-multi_evidence-1def7c1a,1325.875583,
obqa-d03027023965de50-direct-8b831945,584.048334,
obqa-71ae3d3576adde79-negative-2e680385,763.908375,
obqa-2c6bea15f5dffb05-direct-ec70568e,921.073375,
obqa-9be88cdf4e790b52-negative-cf2eb02d,1349.016708,
obqa-968a321ff3dd19ae-direct-845ad942,1412.251709,
obqa-a6f27b9d9cb19379-multi_evidence-9aa4fcc3,2471.946041,
obqa-2b614fba81bed15e-negative-d3256330,965.525542,
obqa-fc29916bb0f8029f-direct-17cc8d87,816.288250,
obqa-a6f27b9d9cb19379-multi_evidence-9aa4fcc3,2528.335041,
obqa-5d0711a9b59e8d78-negative-2f61761c,816.543791,
obqa-9be88cdf4e790b52-direct-aa7f2fe4,1084.679083,
obqa-dea4d6ce67cffc8c-paraphrase-a6d6121e,1050.894167,
obqa-2c95892489e06676-direct-c5ae8c26,844.370375,
obqa-e03cc6877ac7298b-direct-e2791bdf,850.017584,
obqa-826080d84c42d0c5-multi_evidence-7cbeda08,8352.339250,
obqa-e10cfe71d9949ef2-direct-7ca947cb,800.937625,
obqa-fa95768ca1a671a9-direct-c9a7abfd,590.213833,
obqa-a1437d463a5eb8d1-direct-ef76b42b,1068.694667,
obqa-9c28ef50f15e917b-paraphrase-e5d86c6e,963.675667,
obqa-f15262dc3be1c30e-multi_evidence-60ae8676,3204.486542,
obqa-145b09320ed8b531-negative-50046ca0,700.636375,
obqa-e6dd03f4f2ffe382-paraphrase-71278a47,780.463708,
obqa-e03cc6877ac7298b-negative-7b109f7b,1348.960208,
obqa-2c95892489e06676-negative-30d1122d,666.641125,
obqa-4d037a4774036b80-multi_evidence-3f53b266,2318.040167,
obqa-ad46544e57686c6b-direct-dce9f7cc,778.475750,
obqa-2231ec312efc70ca-paraphrase-031db293,1634.773708,
obqa-416d6118966fb2b0-direct-e89fcdfc,701.428041,
obqa-2eb6cb5c16ee452c-direct-bed451db,1033.215500,
obqa-dd6f801cd8969587-negative-a3cfe4cc,963.371792,
obqa-a6f27b9d9cb19379-paraphrase-c4932ace,785.405375,
obqa-e4da2283b5fe480f-paraphrase-03a89af7,871.618125,
obqa-826080d84c42d0c5-multi_evidence-c6a381dc,1047.193916,
obqa-eb01b992761f8c3e-direct-570f2ac2,977.586834,
obqa-2019e8c2bcbe2a24-paraphrase-6c04880a,969.521791,
obqa-eb01b992761f8c3e-direct-570f2ac2,897.489917,
obqa-34a29a3ed563f042-negative-46081cae,465.440667,
obqa-1b73fa9020ef49ea-negative-3d703c28,2498.545000,
obqa-ab941d7fc310d3fc-multi_evidence-568db3d1,4467.242709,
obqa-826080d84c42d0c5-multi_evidence-7757329a,8532.501041,
obqa-6985e62bb5163d5e-direct-c73ac9ba,1033.366417,
obqa-8fca1cf4cceb6092-direct-7b06437b,1720.889833,
obqa-d6e4895d2c418675-negative-29596271,1279.928375,
obqa-64dabdaae9bf7608-direct-ca71ec98,1276.227458,
obqa-788b80eb881e5190-negative-b9e0f1e2,1533.830042,
obqa-9bbe3a26cc069e08-direct-af9c82ca,1400.974875,
obqa-e176402f44c70d2f-direct-3fcb2417,897.292334,
obqa-ea3e00e31ea5ed99-multi_evidence-e80f90bb,1433.312333,
obqa-151fd81086caef59-multi_evidence-956a3d7e,3035.895583,
obqa-6985e62bb5163d5e-direct-c73ac9ba,1029.928417,
obqa-d623ef5d8cfa5fbc-paraphrase-c81a0a81,766.928583,
obqa-b4616d3bd5a23d3f-direct-f481c292,2641.479125,
obqa-bbc8225f7eb388b2-direct-36a738fc,1207.756708,
obqa-ad46544e57686c6b-negative-3156616a,884.129625,
obqa-f307d0516c93940f-multi_evidence-32ce76d4,1461.150458,
obqa-86ec9759857e7caa-direct-297ae0eb,655.668542,
obqa-bccccf03a0c7623b-paraphrase-b217388b,863.898333,
obqa-c02e125db9b802b0-negative-caff18a1,796.307291,
obqa-2ed9c8723715bc59-multi_evidence-536facd1,2817.629333,
obqa-79cf433a4ad16c18-paraphrase-08542f23,685.328583,
obqa-a13238548099e987-direct-74095566,1013.718542,
obqa-ab2ce231ba32674b-negative-5b323060,531.312208,
obqa-788b80eb881e5190-negative-b9e0f1e2,1631.555542,
obqa-3823cd141f0d5dab-negative-f3e628fd,639.664375,
obqa-ad46544e57686c6b-direct-dce9f7cc,846.771042,
obqa-2b614fba81bed15e-direct-2fc80dc1,914.011042,
obqa-e10cfe71d9949ef2-direct-7ca947cb,765.748250,
obqa-ea3e00e31ea5ed99-negative-ec63e5a7,574.817584,
obqa-d03027023965de50-direct-8b831945,625.521584,
obqa-8544b10060a964b9-direct-95399150,1183.603542,
obqa-375cf44c18ff5bb6-direct-08e3f3aa,2054.855250,
obqa-b0d3648727c18df1-direct-fc59af40,877.544666,
obqa-59a7db9dfa46bfd7-direct-a3c34766,1198.724667,
obqa-0ef8f600f52f06ab-paraphrase-b22e59c0,1065.575916,
obqa-d6e4895d2c418675-direct-b7f9ff53,698.470916,
obqa-9dddc186eaeca0c3-paraphrase-51cf3859,1334.522250,
obqa-4d037a4774036b80-multi_evidence-ae8490a4,3770.152791,
obqa-5289aee5dbaa20d5-paraphrase-fdeaf767,1029.887792,
obqa-e9884980a04a8c4e-direct-8fc95d57,1140.489250,
obqa-527d14b1225fad7e-paraphrase-3e97d63a,1023.932875,
obqa-c1be5cf72e11b47d-direct-de2a680b,981.380042,
obqa-2d385d89b0420ca8-multi_evidence-7087e8f8,1559.169250,
obqa-7e59685684ce6d7a-negative-ccb48753,989.586166,
obqa-9bbe3a26cc069e08-direct-af9c82ca,1466.188709,
obqa-efae46b8efc25abc-paraphrase-48e5afd9,833.508041,
obqa-31a0ccb66f34519d-negative-9c4940d7,614.479167,
obqa-ea3e00e31ea5ed99-direct-28893b0a,670.447125,
obqa-dea4d6ce67cffc8c-paraphrase-a6d6121e,1196.488542,
obqa-084924e91cdaa33f-direct-42e7e076,700.674000,
obqa-6a5947508a6806c8-direct-9797910d,1248.295709,
obqa-30ed09729577410c-direct-efd6c62a,1581.887250,
obqa-2c95892489e06676-negative-30d1122d,717.404625,
obqa-cb3aa294dbeffdd1-paraphrase-75e3ad45,1116.597125,
obqa-efae46b8efc25abc-paraphrase-48e5afd9,781.631125,
obqa-ea3e00e31ea5ed99-negative-ec63e5a7,563.517292,
obqa-3823cd141f0d5dab-negative-f3e628fd,618.616958,
obqa-5b93eb2b242d9869-direct-40e26cb9,865.865250,
obqa-2bab9f259fd15e15-multi_evidence-b975271c,1467.456917,
obqa-145b09320ed8b531-direct-516ec11d,878.938417,
obqa-607fcbb254608b94-multi_evidence-52f1cac2,3833.921167,
obqa-c8ff5cc9f619f375-multi_evidence-254f488c,1871.211500,
obqa-34a29a3ed563f042-direct-9a8fc262,1510.974750,
obqa-79b175cf1c2d1a4a-paraphrase-378e4ec0,1367.282167,
obqa-b6cb6289e5a068d4-multi_evidence-d60ac48c,1415.721416,
obqa-b0d3648727c18df1-direct-fc59af40,919.869708,
obqa-ab941d7fc310d3fc-multi_evidence-8b3cca5e,1729.515417,
obqa-dbd9b8ad34b39e8c-negative-9906a089,979.601583,
obqa-fa95768ca1a671a9-direct-c9a7abfd,568.707459,
obqa-1690463a38be2187-multi_evidence-aa43c4e5,1331.153917,
obqa-474f5fdc8847155c-direct-dbef2f62,717.148458,
obqa-bccccf03a0c7623b-paraphrase-b217388b,896.023959,
obqa-d02e2a29a4c5e9e4-direct-28390661,1017.871125,
obqa-e03cc6877ac7298b-direct-e2791bdf,934.327042,
obqa-8fca1cf4cceb6092-negative-a082a1a6,847.822209,
obqa-8792665c633af94f-paraphrase-d9115bb1,3867.451792,
obqa-6fd6e7e0292e493b-direct-efd5dae3,1084.216750,
obqa-d58a9c28f9fccc66-direct-0458fca9,2081.965917,
obqa-235f12c9a74b0f2b-direct-8fa3131e,897.356166,
obqa-9dddc186eaeca0c3-paraphrase-51cf3859,1481.971167,
obqa-8b789de1cbb8804c-paraphrase-c7e6ed97,1236.957500,
obqa-9fb018da4f42f8ea-multi_evidence-72a5ae3d,1678.092000,
obqa-826080d84c42d0c5-multi_evidence-a03c11a1,3701.445041,
obqa-f15262dc3be1c30e-direct-4cdc7699,5109.568875,
obqa-e120594632f5b024-direct-e29fed25,988.046333,
obqa-3823cd141f0d5dab-direct-2aeebc55,1282.081250,
obqa-2d385d89b0420ca8-multi_evidence-7087e8f8,1755.779459,
obqa-75732b64423dab26-direct-7c7ba8ab,1560.647542,
obqa-826080d84c42d0c5-direct-02aebb51,1019.740125,
obqa-767377fe44935fa3-direct-8a939ece,877.348459,
obqa-bee71ebfa059a602-paraphrase-ba185444,1069.657833,
obqa-375cf44c18ff5bb6-direct-08e3f3aa,2150.533250,
obqa-e9884980a04a8c4e-direct-8fc95d57,1137.265041,
obqa-75732b64423dab26-direct-7c7ba8ab,1544.744417,
obqa-2c23c5b418e96deb-paraphrase-bc3d598d,1049.862667,
obqa-5d0711a9b59e8d78-direct-daca25fd,1796.813458,
obqa-b5edb1ead32eca75-direct-c89fc2e3,2484.852000,
obqa-dc4afc4e1914d65f-direct-1b810eb7,3302.921417,
obqa-9ac08cae82653aea-direct-78d4ad26,1049.482375,
obqa-8c75be264d4fe7af-multi_evidence-606dd39b,3796.877167,
obqa-8fca1cf4cceb6092-negative-a082a1a6,846.809792,
obqa-c20f65defa41759c-negative-d80ca63e,884.566417,
obqa-826080d84c42d0c5-multi_evidence-ea763fd9,4230.660916,
obqa-1d719f0c14fe2474-direct-e95a368d,817.819541,
obqa-ad46544e57686c6b-negative-3156616a,989.147542,
obqa-b0d3648727c18df1-negative-295b9c42,742.661750,
obqa-826080d84c42d0c5-negative-9fd4b83e,632.116625,
obqa-59a7db9dfa46bfd7-direct-a3c34766,1331.387667,
obqa-efae46b8efc25abc-paraphrase-48e5afd9,853.454666,
obqa-235f12c9a74b0f2b-direct-8fa3131e,809.858791,
obqa-755002e67e84cc9b-direct-d420c097,817.915084,
obqa-ab941d7fc310d3fc-multi_evidence-1def7c1a,1365.141125,
obqa-d0a4e0d426e9fa03-paraphrase-551de3e4,1099.359875,
obqa-607fcbb254608b94-multi_evidence-52f1cac2,3833.347542,
obqa-301905c3e0fbe2d5-direct-3862ef03,1014.446209,
obqa-a13238548099e987-negative-6a3aeb38,1009.612209,
obqa-301905c3e0fbe2d5-direct-3862ef03,1024.773792,
obqa-bbc8225f7eb388b2-negative-dbd7157d,884.479542,
obqa-826080d84c42d0c5-multi_evidence-ea763fd9,3944.460000,
obqa-48d9bd7b07e92111-paraphrase-afaf6c17,983.743541,
obqa-3edcdd67e6240b32-paraphrase-e415da8c,1269.206042,
obqa-301905c3e0fbe2d5-direct-3862ef03,961.250584,
obqa-a71c5521e395abcf-multi_evidence-9fe5e8ed,3497.491416,
obqa-7e59685684ce6d7a-direct-b35c1c78,569.368625,
obqa-f8fcc1f6cc259003-direct-05c6c917,1255.394041,
